file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-01T09:22:02.766970Z - 2025-01-01T09:23:02.766970Z,,,,,,,2025-01-01T09:22:07.766970Z,,2025-01-01T09:22:17.997750Z,
FN.RNF.00.BHZ | 2025-01-17T18:11:57.717710Z - 2025-01-17T18:12:57.717710Z,,,,,,,2025-01-17T18:12:02.717710Z,,2025-01-17T18:12:25.253090Z,
FN.SGF.00.BHZ | 2025-01-17T18:11:43.886440Z - 2025-01-17T18:12:43.886440Z,,,,,,,2025-01-17T18:11:48.886440Z,,2025-01-17T18:12:00.112550Z,
HE.HEF.00.BHZ | 2025-01-17T18:12:19.906890Z - 2025-01-17T18:13:19.906890Z,,,,,,,,,2025-01-17T18:12:24.906890Z,
HE.KEV.00.?HZ | 2025-01-17T18:11:58.307580Z - 2025-01-17T18:12:58.307580Z,,,,,,,2025-01-17T18:12:03.307580Z,,2025-01-17T18:12:25.022290Z,
HE.VRF.00.BHZ | 2025-01-17T18:11:39.735810Z - 2025-01-17T18:12:39.735810Z,,,,,,,2025-01-17T18:11:44.735810Z,,2025-01-17T18:11:53.106430Z,
FN.KLF.00.BHZ | 2025-01-19T02:06:37.760960Z - 2025-01-19T02:07:37.760960Z,,,,,,,2025-01-19T02:06:42.760960Z,,2025-01-19T02:06:51.765330Z,
FN.OUL.00.BHZ | 2025-01-19T02:07:27.639390Z - 2025-01-19T02:08:27.639390Z,,,,,,,,,2025-01-19T02:07:32.639390Z,
FN.RANF.00.?HZ | 2025-01-19T02:06:55.217570Z - 2025-01-19T02:07:55.217570Z,,,,,,,2025-01-19T02:07:00.217570Z,,2025-01-19T02:07:22.932040Z,
FN.RNF.00.BHZ | 2025-01-19T02:06:47.751550Z - 2025-01-19T02:07:47.751550Z,,,,,,,2025-01-19T02:06:52.751550Z,,2025-01-19T02:07:09.100450Z,
FN.SGF.00.BHZ | 2025-01-19T02:06:54.479120Z - 2025-01-19T02:07:54.479120Z,,,,,,,2025-01-19T02:06:59.479120Z,,2025-01-19T02:07:19.870200Z,
HE.HEF.00.BHZ | 2025-01-19T02:07:19.189130Z - 2025-01-19T02:08:19.189130Z,,,,,,,,,2025-01-19T02:07:24.189130Z,
HE.OBF3.00.BHZ | 2025-01-19T02:07:27.368260Z - 2025-01-19T02:08:27.368260Z,,,,,,,,,2025-01-19T02:07:32.368260Z,
HE.TOF.00.BHZ | 2025-01-19T02:06:40.380020Z - 2025-01-19T02:07:40.380020Z,,,,,,,2025-01-19T02:06:45.380020Z,,2025-01-19T02:06:56.074460Z,
FN.KLF.00.BHZ | 2025-01-17T21:39:17.292330Z - 2025-01-17T21:40:17.292330Z,,,,,,,2025-01-17T21:39:22.292330Z,,2025-01-17T21:39:47.695920Z,
HE.HEF.00.BHZ | 2025-01-17T21:39:11.904350Z - 2025-01-17T21:40:11.904350Z,,,,,,,2025-01-17T21:39:16.904350Z,,2025-01-17T21:39:36.307460Z,
HE.KIF.00.BHZ | 2025-01-17T21:39:02.215720Z - 2025-01-17T21:40:02.215720Z,,,,,,,2025-01-17T21:39:07.215720Z,,2025-01-17T21:39:20.074470Z,
FN.KLF.00.BHZ | 2025-01-17T23:45:07.326470Z - 2025-01-17T23:46:07.326470Z,,,,,,,2025-01-17T23:45:12.326470Z,,2025-01-17T23:45:36.680980Z,
HE.HEF.00.BHZ | 2025-01-17T23:45:01.813980Z - 2025-01-17T23:46:01.813980Z,,,,,,,2025-01-17T23:45:06.813980Z,,2025-01-17T23:45:26.556140Z,
HE.KIF.00.BHZ | 2025-01-17T23:44:51.877870Z - 2025-01-17T23:45:51.877870Z,,,,,,,2025-01-17T23:44:56.877870Z,,2025-01-17T23:45:09.884880Z,
FN.KLF.00.BHZ | 2025-01-20T00:50:44.112660Z - 2025-01-20T00:51:44.112660Z,,,,,,,2025-01-20T00:50:49.112660Z,,2025-01-20T00:51:03.660020Z,
FN.MSF.00.BHZ | 2025-01-20T00:50:58.235630Z - 2025-01-20T00:51:58.235630Z,,,,,,,2025-01-20T00:51:03.235630Z,,2025-01-20T00:51:28.833000Z,
FN.OLKF.00.BHZ | 2025-01-20T00:51:00.546060Z - 2025-01-20T00:52:00.546060Z,,,,,,,2025-01-20T00:51:05.546060Z,,2025-01-20T00:51:32.801940Z,
FN.OUL.00.BHZ | 2025-01-20T00:50:45.463790Z - 2025-01-20T00:51:45.463790Z,,,,,,,2025-01-20T00:50:50.463790Z,,2025-01-20T00:51:06.385370Z,
FN.RANF.00.?HZ | 2025-01-20T00:50:43.185540Z - 2025-01-20T00:51:43.185540Z,,,,,,,2025-01-20T00:50:48.185540Z,,2025-01-20T00:51:01.726290Z,
FN.RNF.00.BHZ | 2025-01-20T00:50:40.314590Z - 2025-01-20T00:51:40.314590Z,,,,,,,2025-01-20T00:50:45.314590Z,,2025-01-20T00:50:56.997760Z,
FN.SGF.00.BHZ | 2025-01-20T00:50:52.623280Z - 2025-01-20T00:51:52.623280Z,,,,,,,2025-01-20T00:50:57.623280Z,,2025-01-20T00:51:18.676430Z,
HE.HEF.00.BHZ | 2025-01-20T00:51:32.972890Z - 2025-01-20T00:52:32.972890Z,,,,,,,,,2025-01-20T00:51:37.972890Z,
HE.KU1.00.SHZ | 2025-01-20T00:51:02.975720Z - 2025-01-20T00:52:02.975720Z,,,,,,,2025-01-20T00:51:07.975720Z,,2025-01-20T00:51:37.072310Z,
HE.KU2.00.SHZ | 2025-01-20T00:50:54.113010Z - 2025-01-20T00:51:54.113010Z,,,,,,,2025-01-20T00:50:59.113010Z,,2025-01-20T00:51:20.845440Z,
HE.KU6.00.BHZ | 2025-01-20T00:51:33.435910Z - 2025-01-20T00:52:33.435910Z,,,,,,,,,2025-01-20T00:51:38.435910Z,
HE.OBF0.00.BHZ | 2025-01-20T00:50:51.530480Z - 2025-01-20T00:51:51.530480Z,,,,,,,2025-01-20T00:50:56.530480Z,,2025-01-20T00:51:16.555620Z,
HE.OBF3.00.BHZ | 2025-01-20T00:50:46.644310Z - 2025-01-20T00:51:46.644310Z,,,,,,,2025-01-20T00:50:51.644310Z,,2025-01-20T00:51:07.890320Z,
HE.OBF8.00.BHZ | 2025-01-20T00:51:17.754000Z - 2025-01-20T00:52:17.754000Z,,,,,,,,,2025-01-20T00:51:22.754000Z,
HE.OUF.00.BHZ | 2025-01-20T00:50:54.169480Z - 2025-01-20T00:51:54.169480Z,,,,,,,2025-01-20T00:50:59.169480Z,,2025-01-20T00:51:21.086440Z,
HE.TOF.00.BHZ | 2025-01-20T00:50:25.182360Z - 2025-01-20T00:51:25.182360Z,,,,,,,2025-01-20T00:50:30.182360Z,,2025-01-20T00:50:31.501280Z,
FN.KMNF.00.?HZ | 2025-01-22T22:47:27.601230Z - 2025-01-22T22:48:27.601230Z,,,,,,,2025-01-22T22:47:32.601230Z,,2025-01-22T22:47:44.114940Z,
FN.RAJF.00.?HZ | 2025-01-22T22:48:02.314220Z - 2025-01-22T22:49:02.314220Z,,,,,,,,,2025-01-22T22:48:07.314220Z,
FN.SGF.00.BHZ | 2025-01-22T22:48:27.694780Z - 2025-01-22T22:49:27.694780Z,,,,,,,,,2025-01-22T22:48:32.694780Z,
HE.HEF.00.BHZ | 2025-01-22T22:47:43.153340Z - 2025-01-22T22:48:43.153340Z,,,,,,,2025-01-22T22:47:48.153340Z,,2025-01-22T22:48:11.285730Z,
HE.KEV.00.?HZ | 2025-01-22T22:47:17.805980Z - 2025-01-22T22:48:17.805980Z,,,,,,,2025-01-22T22:47:22.805980Z,,2025-01-22T22:47:27.867030Z,
HE.KIF.00.BHZ | 2025-01-22T22:48:13.467450Z - 2025-01-22T22:49:13.467450Z,,,,,,,,,2025-01-22T22:48:18.467450Z,
HE.VRF.00.BHZ | 2025-01-22T22:48:27.462970Z - 2025-01-22T22:49:27.462970Z,,,,,,,,,2025-01-22T22:48:32.462970Z,
FN.KMNF.00.?HZ | 2025-01-21T12:19:58.833460Z - 2025-01-21T12:20:58.833460Z,,,,,,,2025-01-21T12:20:03.833460Z,,2025-01-21T12:20:20.740540Z,
HE.HEF.00.BHZ | 2025-01-21T12:20:07.399520Z - 2025-01-21T12:21:07.399520Z,,,,,,,2025-01-21T12:20:12.399520Z,,2025-01-21T12:20:36.182080Z,
HE.KEV.00.?HZ | 2025-01-21T12:19:51.538130Z - 2025-01-21T12:20:51.538130Z,,,,,,,2025-01-21T12:19:56.538130Z,,2025-01-21T12:20:07.813200Z,
HE.KIF.00.BHZ | 2025-01-21T12:20:06.714530Z - 2025-01-21T12:21:06.714530Z,,,,,,,2025-01-21T12:20:11.714530Z,,2025-01-21T12:20:34.339690Z,
FN.KLF.00.BHZ | 2025-01-23T18:18:35.443940Z - 2025-01-23T18:19:35.443940Z,,,,,,,2025-01-23T18:18:40.443940Z,,2025-01-23T18:18:57.848980Z,
FN.OUL.00.BHZ | 2025-01-23T18:18:38.253720Z - 2025-01-23T18:19:38.253720Z,,,,,,,2025-01-23T18:18:43.253720Z,,2025-01-23T18:19:03.234390Z,
FN.RANF.00.?HZ | 2025-01-23T18:18:39.502520Z - 2025-01-23T18:19:39.502520Z,,,,,,,2025-01-23T18:18:44.502520Z,,2025-01-23T18:19:04.699550Z,
FN.RNF.00.BHZ | 2025-01-23T18:18:37.239080Z - 2025-01-23T18:19:37.239080Z,,,,,,,2025-01-23T18:18:42.239080Z,,2025-01-23T18:19:00.190460Z,
FN.SGF.00.BHZ | 2025-01-23T18:18:47.619660Z - 2025-01-23T18:19:47.619660Z,,,,,,,2025-01-23T18:18:52.619660Z,,2025-01-23T18:19:20.405280Z,
HE.KU2.00.SHZ | 2025-01-23T18:18:48.775870Z - 2025-01-23T18:19:48.775870Z,,,,,,,2025-01-23T18:18:53.775870Z,,2025-01-23T18:19:22.902870Z,
HE.OBF0.00.BHZ | 2025-01-23T18:18:39.190320Z - 2025-01-23T18:19:39.190320Z,,,,,,,2025-01-23T18:18:44.190320Z,,2025-01-23T18:19:04.561240Z,
HE.OBF3.00.BHZ | 2025-01-23T18:18:35.678090Z - 2025-01-23T18:19:35.678090Z,,,,,,,2025-01-23T18:18:40.678090Z,,2025-01-23T18:18:58.395330Z,
HE.OUF.00.BHZ | 2025-01-23T18:18:42.624500Z - 2025-01-23T18:19:42.624500Z,,,,,,,2025-01-23T18:18:47.624500Z,,2025-01-23T18:19:10.258850Z,
HE.TOF.00.BHZ | 2025-01-23T18:18:22.308090Z - 2025-01-23T18:19:22.308090Z,,,,,,,2025-01-23T18:18:27.308090Z,,2025-01-23T18:18:34.829520Z,
FN.KLF.00.BHZ | 2025-01-24T18:25:32.050180Z - 2025-01-24T18:26:32.050180Z,,,,,,,2025-01-24T18:25:37.050180Z,,2025-01-24T18:25:40.027030Z,
FN.KMNF.00.?HZ | 2025-01-24T18:26:01.882680Z - 2025-01-24T18:27:01.882680Z,,,,,,,2025-01-24T18:26:06.882680Z,,2025-01-24T18:26:32.933360Z,
FN.RAJF.00.?HZ | 2025-01-24T18:26:00.115460Z - 2025-01-24T18:27:00.115460Z,,,,,,,2025-01-24T18:26:05.115460Z,,2025-01-24T18:26:30.147000Z,
FN.RANF.00.?HZ | 2025-01-24T18:25:59.199260Z - 2025-01-24T18:26:59.199260Z,,,,,,,2025-01-24T18:26:04.199260Z,,2025-01-24T18:26:25.857100Z,
FN.RNF.00.BHZ | 2025-01-24T18:25:47.298300Z - 2025-01-24T18:26:47.298300Z,,,,,,,2025-01-24T18:25:52.298300Z,,2025-01-24T18:26:06.094030Z,
FN.SGF.00.BHZ | 2025-01-24T18:25:44.159600Z - 2025-01-24T18:26:44.159600Z,,,,,,,2025-01-24T18:25:49.159600Z,,2025-01-24T18:26:00.377960Z,
HE.HEF.00.BHZ | 2025-01-24T18:25:45.739760Z - 2025-01-24T18:26:45.739760Z,,,,,,,2025-01-24T18:25:50.739760Z,,2025-01-24T18:26:03.514170Z,
HE.TOF.00.BHZ | 2025-01-24T18:25:52.684590Z - 2025-01-24T18:26:52.684590Z,,,,,,,2025-01-24T18:25:57.684590Z,,2025-01-24T18:26:13.994970Z,
HE.VRF.00.BHZ | 2025-01-24T18:26:30.643100Z - 2025-01-24T18:27:30.643100Z,,,,,,,,,2025-01-24T18:26:35.643100Z,
HE.FIA0.00.?HZ | 2025-01-25T13:20:29.536800Z - 2025-01-25T13:21:29.536800Z,,,,,,,2025-01-25T13:20:34.536800Z,,2025-01-25T13:20:42.374600Z,
HE.FIA1.00.?HZ | 2025-01-25T13:20:29.536800Z - 2025-01-25T13:21:29.536800Z,,,,,,,2025-01-25T13:20:34.536800Z,,2025-01-25T13:20:42.356420Z,
HE.KAF.00.?HZ | 2025-01-25T13:20:37.031290Z - 2025-01-25T13:21:37.031290Z,,,,,,,2025-01-25T13:20:42.031290Z,,2025-01-25T13:20:54.830560Z,
HE.KEF.00.?HZ | 2025-01-25T13:20:45.142370Z - 2025-01-25T13:21:45.142370Z,,,,,,,2025-01-25T13:20:50.142370Z,,2025-01-25T13:21:09.381630Z,
HE.KUNI.00.BHZ | 2025-01-25T13:21:04.916440Z - 2025-01-25T13:22:04.916440Z,,,,,,,,,2025-01-25T13:21:09.916440Z,
HE.KY02.00.CZ | 2025-01-25T13:20:25.023280Z - 2025-01-25T13:21:25.023280Z,,,,,,,2025-01-25T13:20:30.023280Z,,2025-01-25T13:20:34.421340Z,
HE.KY17.00.CZ | 2025-01-25T13:20:24.344310Z - 2025-01-25T13:21:24.344310Z,,,,,,,2025-01-25T13:20:29.344310Z,,2025-01-25T13:20:33.361730Z,
HE.LAUT.00.BHZ | 2025-01-25T13:21:07.962500Z - 2025-01-25T13:22:07.962500Z,,,,,,,,,2025-01-25T13:21:12.962500Z,
HE.LOVF.00.CZ | 2025-01-25T13:20:35.218920Z - 2025-01-25T13:21:35.218920Z,,,,,,,2025-01-25T13:20:40.218920Z,,2025-01-25T13:20:52.287940Z,
HE.MEF.00.BHZ | 2025-01-25T13:20:49.909810Z - 2025-01-25T13:21:49.909810Z,,,,,,,2025-01-25T13:20:54.909810Z,,2025-01-25T13:21:17.591940Z,
HE.NIF.00.BHZ | 2025-01-25T13:20:57.664290Z - 2025-01-25T13:21:57.664290Z,,,,,,,2025-01-25T13:21:02.664290Z,,2025-01-25T13:21:31.374000Z,
HE.NUR.00.SHZ | 2025-01-25T13:21:03.446240Z - 2025-01-25T13:22:03.446240Z,,,,,,,,,2025-01-25T13:21:08.446240Z,
HE.PVF.00.CZ | 2025-01-25T13:20:35.896960Z - 2025-01-25T13:21:35.896960Z,,,,,,,2025-01-25T13:20:40.896960Z,,2025-01-25T13:20:53.517280Z,
HE.RSUO.00.BHZ | 2025-01-25T13:21:06.193990Z - 2025-01-25T13:22:06.193990Z,,,,,,,,,2025-01-25T13:21:11.193990Z,
HE.RUF.00.BHZ | 2025-01-25T13:20:34.694430Z - 2025-01-25T13:21:34.694430Z,,,,,,,2025-01-25T13:20:39.694430Z,,2025-01-25T13:20:50.834220Z,
HE.SUF.00.BHZ | 2025-01-25T13:20:47.507140Z - 2025-01-25T13:21:47.507140Z,,,,,,,2025-01-25T13:20:52.507140Z,,2025-01-25T13:21:13.106930Z,
HE.TRE03.00.CZ | 2025-01-25T13:20:45.740630Z - 2025-01-25T13:21:45.740630Z,,,,,,,2025-01-25T13:20:50.740630Z,,2025-01-25T13:21:12.182580Z,
HE.VJF.00.?HZ | 2025-01-25T13:20:31.694440Z - 2025-01-25T13:21:31.694440Z,,,,,,,2025-01-25T13:20:36.694440Z,,2025-01-25T13:20:46.133760Z,
HE.VUOS.00.BHZ | 2025-01-25T13:21:03.872220Z - 2025-01-25T13:22:03.872220Z,,,,,,,,,2025-01-25T13:21:08.872220Z,
FN.KLF.00.BHZ | 2025-01-26T20:49:35.751680Z - 2025-01-26T20:50:35.751680Z,,,,,,,2025-01-26T20:49:40.751680Z,,2025-01-26T20:49:51.236090Z,
FN.KMNF.00.?HZ | 2025-01-26T20:49:57.646710Z - 2025-01-26T20:50:57.646710Z,,,,,,,2025-01-26T20:50:02.646710Z,,2025-01-26T20:50:27.476240Z,
FN.RAJF.00.?HZ | 2025-01-26T20:50:28.284660Z - 2025-01-26T20:51:28.284660Z,,,,,,,,,2025-01-26T20:50:33.284660Z,
FN.RNF.00.BHZ | 2025-01-26T20:49:53.709530Z - 2025-01-26T20:50:53.709530Z,,,,,,,2025-01-26T20:49:58.709530Z,,2025-01-26T20:50:21.963880Z,
FN.SGF.00.BHZ | 2025-01-26T20:49:49.240180Z - 2025-01-26T20:50:49.240180Z,,,,,,,2025-01-26T20:49:54.240180Z,,2025-01-26T20:50:14.336310Z,
HE.HEF.00.BHZ | 2025-01-26T20:49:34.271760Z - 2025-01-26T20:50:34.271760Z,,,,,,,2025-01-26T20:49:39.271760Z,,2025-01-26T20:49:48.620330Z,
HE.KIF.00.BHZ | 2025-01-26T20:50:03.416840Z - 2025-01-26T20:51:03.416840Z,,,,,,,,,2025-01-26T20:50:08.416840Z,
HE.TOF.00.BHZ | 2025-01-26T20:49:55.108950Z - 2025-01-26T20:50:55.108950Z,,,,,,,2025-01-26T20:50:00.108950Z,,2025-01-26T20:50:24.376720Z,
FN.KMNF.00.?HZ | 2025-01-26T19:06:30.343850Z - 2025-01-26T19:07:30.343850Z,,,,,,,2025-01-26T19:06:35.343850Z,,2025-01-26T19:06:58.135430Z,
HE.KEV.00.?HZ | 2025-01-26T19:06:19.686250Z - 2025-01-26T19:07:19.686250Z,,,,,,,2025-01-26T19:06:24.686250Z,,2025-01-26T19:06:41.440930Z,
HE.KIF.00.BHZ | 2025-01-26T19:07:08.225590Z - 2025-01-26T19:08:08.225590Z,,,,,,,,,2025-01-26T19:07:13.225590Z,
FN.MSF.00.BHZ | 2025-01-25T04:28:29.452680Z - 2025-01-25T04:29:29.452680Z,,,,,,,2025-01-25T04:28:34.452680Z,,2025-01-25T04:28:55.465050Z,
FN.OLKF.00.BHZ | 2025-01-25T04:28:24.423050Z - 2025-01-25T04:29:24.423050Z,,,,,,,2025-01-25T04:28:29.423050Z,,2025-01-25T04:28:46.316650Z,
FN.RAJF.00.?HZ | 2025-01-25T04:29:09.995440Z - 2025-01-25T04:30:09.995440Z,,,,,,,,,2025-01-25T04:29:14.995440Z,
FN.RANF.00.?HZ | 2025-01-25T04:28:41.837270Z - 2025-01-25T04:29:41.837270Z,,,,,,,2025-01-25T04:28:46.837270Z,,2025-01-25T04:29:17.917540Z,
FN.RNF.00.BHZ | 2025-01-25T04:28:43.007570Z - 2025-01-25T04:29:43.007570Z,,,,,,,2025-01-25T04:28:48.007570Z,,2025-01-25T04:29:19.978920Z,
FN.SGF.00.BHZ | 2025-01-25T04:28:41.370570Z - 2025-01-25T04:29:41.370570Z,,,,,,,2025-01-25T04:28:46.370570Z,,2025-01-25T04:29:19.947210Z,
HE.JOF.00.BHZ | 2025-01-25T04:29:40.608230Z - 2025-01-25T04:30:40.608230Z,,,,,,,,,2025-01-25T04:29:45.608230Z,
HE.KU1.00.SHZ | 2025-01-25T04:28:29.792550Z - 2025-01-25T04:29:29.792550Z,,,,,,,2025-01-25T04:28:34.792550Z,,2025-01-25T04:28:56.104480Z,
HE.KU2.00.SHZ | 2025-01-25T04:28:35.962590Z - 2025-01-25T04:29:35.962590Z,,,,,,,2025-01-25T04:28:40.962590Z,,2025-01-25T04:29:06.244550Z,
HE.KU6.00.BHZ | 2025-01-25T04:28:23.304280Z - 2025-01-25T04:29:23.304280Z,,,,,,,2025-01-25T04:28:28.304280Z,,2025-01-25T04:28:44.600980Z,
HE.RMF.00.BHZ | 2025-01-25T04:28:43.033690Z - 2025-01-25T04:29:43.033690Z,,,,,,,2025-01-25T04:28:48.033690Z,,2025-01-25T04:29:19.501770Z,
HE.VRF.00.BHZ | 2025-01-25T04:28:28.815030Z - 2025-01-25T04:29:28.815030Z,,,,,,,2025-01-25T04:28:33.815030Z,,2025-01-25T04:28:53.884520Z,
HE.FIA0.00.?HZ | 2025-01-27T01:29:55.986520Z - 2025-01-27T01:30:55.986520Z,,,,,,,2025-01-27T01:30:00.986520Z,,2025-01-27T01:30:10.806940Z,
HE.FIA1.00.?HZ | 2025-01-27T01:29:56.110150Z - 2025-01-27T01:30:56.110150Z,,,,,,,2025-01-27T01:30:01.110150Z,,2025-01-27T01:30:10.969440Z,
HE.KAF.00.?HZ | 2025-01-27T01:30:06.598470Z - 2025-01-27T01:31:06.598470Z,,,,,,,2025-01-27T01:30:11.598470Z,,2025-01-27T01:30:29.416480Z,
HE.KEF.00.?HZ | 2025-01-27T01:30:12.083870Z - 2025-01-27T01:31:12.083870Z,,,,,,,2025-01-27T01:30:17.083870Z,,2025-01-27T01:30:38.484130Z,
HE.KUNI.00.BHZ | 2025-01-27T01:30:14.493200Z - 2025-01-27T01:31:14.493200Z,,,,,,,,,2025-01-27T01:30:19.493200Z,
HE.KY02.00.CZ | 2025-01-27T01:29:45.556080Z - 2025-01-27T01:30:45.556080Z,,,,,,,2025-01-27T01:29:50.556080Z,,2025-01-27T01:29:53.143100Z,
HE.KY17.00.CZ | 2025-01-27T01:29:45.765950Z - 2025-01-27T01:30:45.765950Z,,,,,,,2025-01-27T01:29:50.765950Z,,2025-01-27T01:29:53.545810Z,
HE.LAUT.00.BHZ | 2025-01-27T01:30:02.264460Z - 2025-01-27T01:31:02.264460Z,,,,,,,2025-01-27T01:30:07.264460Z,,2025-01-27T01:30:21.947940Z,
HE.LOVF.00.CZ | 2025-01-27T01:29:49.371310Z - 2025-01-27T01:30:49.371310Z,,,,,,,2025-01-27T01:29:54.371310Z,,2025-01-27T01:29:59.708270Z,
HE.MEF.00.BHZ | 2025-01-27T01:30:05.542410Z - 2025-01-27T01:31:05.542410Z,,,,,,,2025-01-27T01:30:10.542410Z,,2025-01-27T01:30:27.301650Z,
HE.PVF.00.CZ | 2025-01-27T01:29:51.221290Z - 2025-01-27T01:30:51.221290Z,,,,,,,2025-01-27T01:29:56.221290Z,,2025-01-27T01:30:02.858480Z,
HE.RSUO.00.BHZ | 2025-01-27T01:30:15.616180Z - 2025-01-27T01:31:15.616180Z,,,,,,,,,2025-01-27T01:30:20.616180Z,
HE.SUF.00.BHZ | 2025-01-27T01:30:16.747870Z - 2025-01-27T01:31:16.747870Z,,,,,,,2025-01-27T01:30:21.747870Z,,2025-01-27T01:30:47.092330Z,
HE.TRE03.00.CZ | 2025-01-27T01:30:09.295070Z - 2025-01-27T01:31:09.295070Z,,,,,,,2025-01-27T01:30:14.295070Z,,2025-01-27T01:30:33.762740Z,
HE.TVF.00.BHZ | 2025-01-27T01:30:42.255170Z - 2025-01-27T01:31:42.255170Z,,,,,,,,,2025-01-27T01:30:47.255170Z,
HE.VJF.00.?HZ | 2025-01-27T01:29:49.643270Z - 2025-01-27T01:30:49.643270Z,,,,,,,2025-01-27T01:29:54.643270Z,,2025-01-27T01:29:59.991600Z,
HE.VUOS.00.BHZ | 2025-01-27T01:29:59.890490Z - 2025-01-27T01:30:59.890490Z,,,,,,,2025-01-27T01:30:04.890490Z,,2025-01-27T01:30:17.629770Z,
FN.KLF.00.BHZ | 2025-01-27T19:18:00.223310Z - 2025-01-27T19:19:00.223310Z,,,,,,,2025-01-27T19:18:05.223310Z,,2025-01-27T19:18:16.337030Z,
FN.OUL.00.BHZ | 2025-01-27T19:18:49.531690Z - 2025-01-27T19:19:49.531690Z,,,,,,,,,2025-01-27T19:18:54.531690Z,
FN.RANF.00.?HZ | 2025-01-27T19:18:18.282030Z - 2025-01-27T19:19:18.282030Z,,,,,,,2025-01-27T19:18:23.282030Z,,2025-01-27T19:18:48.092260Z,
FN.RNF.00.BHZ | 2025-01-27T19:18:11.321670Z - 2025-01-27T19:19:11.321670Z,,,,,,,2025-01-27T19:18:16.321670Z,,2025-01-27T19:18:35.226600Z,
FN.SGF.00.BHZ | 2025-01-27T19:18:16.940640Z - 2025-01-27T19:19:16.940640Z,,,,,,,2025-01-27T19:18:21.940640Z,,2025-01-27T19:18:45.207350Z,
HE.HEF.00.BHZ | 2025-01-27T19:18:39.233450Z - 2025-01-27T19:19:39.233450Z,,,,,,,,,2025-01-27T19:18:44.233450Z,
HE.OBF3.00.BHZ | 2025-01-27T19:18:48.098110Z - 2025-01-27T19:19:48.098110Z,,,,,,,,,2025-01-27T19:18:53.098110Z,
HE.TOF.00.BHZ | 2025-01-27T19:18:04.145970Z - 2025-01-27T19:19:04.145970Z,,,,,,,2025-01-27T19:18:09.145970Z,,2025-01-27T19:18:22.256830Z,
FN.KLF.00.BHZ | 2025-01-27T22:19:11.909810Z - 2025-01-27T22:20:11.909810Z,,,,,,,2025-01-27T22:19:16.909810Z,,2025-01-27T22:19:38.846600Z,
FN.KMNF.00.?HZ | 2025-01-27T22:19:04.075860Z - 2025-01-27T22:20:04.075860Z,,,,,,,2025-01-27T22:19:09.075860Z,,2025-01-27T22:19:25.271080Z,
FN.RAJF.00.?HZ | 2025-01-27T22:19:12.666260Z - 2025-01-27T22:20:12.666260Z,,,,,,,2025-01-27T22:19:17.666260Z,,2025-01-27T22:19:40.948090Z,
FN.SGF.00.BHZ | 2025-01-27T22:19:38.505950Z - 2025-01-27T22:20:38.505950Z,,,,,,,,,2025-01-27T22:19:43.505950Z,
HE.HEF.00.BHZ | 2025-01-27T22:18:51.629650Z - 2025-01-27T22:19:51.629650Z,,,,,,,2025-01-27T22:18:56.629650Z,,2025-01-27T22:19:03.665880Z,
HE.KEV.00.?HZ | 2025-01-27T22:19:07.179710Z - 2025-01-27T22:20:07.179710Z,,,,,,,2025-01-27T22:19:12.179710Z,,2025-01-27T22:19:30.781970Z,
HE.KIF.00.BHZ | 2025-01-27T22:18:58.185430Z - 2025-01-27T22:19:58.185430Z,,,,,,,2025-01-27T22:19:03.185430Z,,2025-01-27T22:19:15.149880Z,
FN.KLF.00.BHZ | 2025-01-31T02:32:06.778150Z - 2025-01-31T02:33:06.778150Z,,,,,,,2025-01-31T02:32:11.778150Z,,2025-01-31T02:32:31.697020Z,
FN.KMNF.00.?HZ | 2025-01-31T02:32:07.829680Z - 2025-01-31T02:33:07.829680Z,,,,,,,2025-01-31T02:32:12.829680Z,,2025-01-31T02:32:33.691820Z,
FN.MSF.00.BHZ | 2025-01-31T02:32:08.944610Z - 2025-01-31T02:33:08.944610Z,,,,,,,2025-01-31T02:32:13.944610Z,,2025-01-31T02:32:34.751500Z,
FN.OLKF.00.BHZ | 2025-01-31T02:32:02.972330Z - 2025-01-31T02:33:02.972330Z,,,,,,,2025-01-31T02:32:07.972330Z,,2025-01-31T02:32:24.743570Z,
FN.RAJF.00.?HZ | 2025-01-31T02:31:55.291960Z - 2025-01-31T02:32:55.291960Z,,,,,,,2025-01-31T02:32:00.291960Z,,2025-01-31T02:32:11.832770Z,
FN.RANF.00.?HZ | 2025-01-31T02:32:07.443360Z - 2025-01-31T02:33:07.443360Z,,,,,,,2025-01-31T02:32:12.443360Z,,2025-01-31T02:32:32.489190Z,
FN.RNF.00.BHZ | 2025-01-31T02:32:00.422590Z - 2025-01-31T02:33:00.422590Z,,,,,,,2025-01-31T02:32:05.422590Z,,2025-01-31T02:32:20.391340Z,
FN.SGF.00.BHZ | 2025-01-31T02:31:48.908050Z - 2025-01-31T02:32:48.908050Z,,,,,,,2025-01-31T02:31:53.908050Z,,2025-01-31T02:32:01.074120Z,
HE.HEF.00.BHZ | 2025-01-31T02:32:11.130280Z - 2025-01-31T02:33:11.130280Z,,,,,,,2025-01-31T02:32:16.130280Z,,2025-01-31T02:32:39.618680Z,
HE.KEV.00.?HZ | 2025-01-31T02:32:16.572930Z - 2025-01-31T02:33:16.572930Z,,,,,,,2025-01-31T02:32:21.572930Z,,2025-01-31T02:32:49.723070Z,
