file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-05T16:47:43.315583Z - 2025-01-05T16:48:43.315583Z,,,,,,,2025-01-05T16:48:13.800000Z,,2025-01-05T16:48:25.560000Z,
HE.KJNF.00.BHZ | 2025-01-03T11:41:25.636710Z - 2025-01-03T11:42:25.636710Z,,,,,,,2025-01-03T11:41:48.900000Z,,2025-01-03T11:42:03.800000Z,
HE.KPF.00.BHZ | 2025-01-03T11:42:01.480439Z - 2025-01-03T11:43:01.480439Z,,,,,,,2025-01-03T11:42:17.880000Z,,2025-01-03T11:42:56.060000Z,
HE.KU1.00.BHZ | 2025-01-03T11:41:56.184466Z - 2025-01-03T11:42:56.184466Z,,,,,,,2025-01-03T11:42:12.240000Z,,2025-01-03T11:42:47.660000Z,
HE.KU2.00.BHZ | 2025-01-03T11:41:55.891304Z - 2025-01-03T11:42:55.891304Z,,,,,,,2025-01-03T11:42:12.980000Z,,2025-01-03T11:42:46.020000Z,
HE.KU6.00.BHZ | 2025-01-03T11:41:44.778044Z - 2025-01-03T11:42:44.778044Z,,,,,,,2025-01-03T11:42:19.080000Z,,,
HE.KY17.00.BHZ | 2025-01-03T11:41:15.949750Z - 2025-01-03T11:42:15.949750Z,,,,,,,2025-01-03T11:42:07.780000Z,,,
HE.NIF.00.BHZ | 2025-01-03T11:40:48.515385Z - 2025-01-03T11:41:48.515385Z,,,,,,,2025-01-03T11:41:32.280000Z,,2025-01-03T11:41:35.120000Z,
HE.OBF0.00.BHZ | 2025-01-03T11:41:51.440314Z - 2025-01-03T11:42:51.440314Z,,,,,,,2025-01-03T11:42:05.080000Z,,2025-01-03T11:42:33.840000Z,
HE.OBF3.00.BHZ | 2025-01-03T11:41:55.426303Z - 2025-01-03T11:42:55.426303Z,,,,,,,2025-01-03T11:42:06.380000Z,,2025-01-03T11:42:36.280000Z,
HE.OBF8.00.BHZ | 2025-01-03T11:41:46.708527Z - 2025-01-03T11:42:46.708527Z,,,,,,,2025-01-03T11:42:08.340000Z,,2025-01-03T11:42:38.980000Z,
HE.OUF.00.BHZ | 2025-01-03T11:41:38.339645Z - 2025-01-03T11:42:38.339645Z,,,,,,,2025-01-03T11:42:00.580000Z,,2025-01-03T11:42:25.820000Z,
HE.PVF.00.BHZ | 2025-01-03T11:41:39.869502Z - 2025-01-03T11:42:39.869502Z,,,,,,,2025-01-03T11:42:16.980000Z,,,
HE.RMF.00.BHZ | 2025-01-03T11:41:48.865166Z - 2025-01-03T11:42:48.865166Z,,,,,,,2025-01-03T11:41:54.480000Z,,2025-01-03T11:42:13.900000Z,
HE.RUF.00.BHZ | 2025-01-03T11:41:45.021825Z - 2025-01-03T11:42:45.021825Z,,,,,,,2025-01-03T11:42:00.180000Z,,2025-01-03T11:42:25.000000Z,
HE.SUF.00.BHZ | 2025-01-03T11:41:13.525907Z - 2025-01-03T11:42:13.525907Z,,,,,,,2025-01-03T11:41:43.280000Z,,2025-01-03T11:41:55.140000Z,
HE.TOF.00.BHZ | 2025-01-03T11:42:34.702048Z - 2025-01-03T11:43:34.702048Z,,,,,,,,,2025-01-03T11:43:03.000000Z,
HE.TRE03.00.BHZ | 2025-01-03T11:41:50.478412Z - 2025-01-03T11:42:50.478412Z,,,,,,,2025-01-03T11:42:08.280000Z,,2025-01-03T11:42:38.520000Z,
HE.VAF.00.BHZ | 2025-01-03T11:42:00.571648Z - 2025-01-03T11:43:00.571648Z,,,,,,,2025-01-03T11:42:08.960000Z,,2025-01-03T11:42:39.200000Z,
HE.VJF.00.BHZ | 2025-01-03T11:42:00.125770Z - 2025-01-03T11:43:00.125770Z,,,,,,,2025-01-03T11:42:12.580000Z,,2025-01-03T11:42:49.400000Z,
HE.VUOS.00.BHZ | 2025-01-03T11:42:30.056729Z - 2025-01-03T11:43:30.056729Z,,,,,,,,,2025-01-03T11:43:07.820000Z,
HE.FIA0.00.SHZ | 2025-01-03T11:54:01.615705Z - 2025-01-03T11:55:01.615705Z,,,,,,,2025-01-03T11:54:22.900000Z,,2025-01-03T11:54:41.100000Z,
HE.JOF.00.BHZ | 2025-01-03T11:54:21.563679Z - 2025-01-03T11:55:21.563679Z,,,,,,,,,2025-01-03T11:55:15.920000Z,
HE.KAF.00.BHZ | 2025-01-03T11:54:20.360718Z - 2025-01-03T11:55:20.360718Z,,,,,,,2025-01-03T11:54:28.980000Z,,2025-01-03T11:54:47.760000Z,
HE.KEF.00.BHZ | 2025-01-03T11:54:28.298183Z - 2025-01-03T11:55:28.298183Z,,,,,,,2025-01-03T11:54:38.780000Z,,,
HE.KPF.00.BHZ | 2025-01-03T11:55:19.505450Z - 2025-01-03T11:56:19.505450Z,,,,,,,,,2025-01-03T11:55:35.740000Z,
HE.KY17.00.BHZ | 2025-01-03T11:53:49.000647Z - 2025-01-03T11:54:49.000647Z,,,,,,,2025-01-03T11:54:13.180000Z,,2025-01-03T11:54:21.160000Z,
HE.MEF.00.BHZ | 2025-01-03T11:54:22.314066Z - 2025-01-03T11:55:22.314066Z,,,,,,,2025-01-03T11:54:38.980000Z,,2025-01-03T11:55:06.580000Z,
HE.NIF.00.BHZ | 2025-01-03T11:55:01.649067Z - 2025-01-03T11:56:01.649067Z,,,,,,,,,2025-01-03T11:55:15.840000Z,
HE.NUR.00.BHZ | 2025-01-03T11:54:06.429244Z - 2025-01-03T11:55:06.429244Z,,,,,,,2025-01-03T11:54:35.360000Z,,2025-01-03T11:55:00.000000Z,
HE.PVF.00.BHZ | 2025-01-03T11:54:02.829918Z - 2025-01-03T11:55:02.829918Z,,,,,,,2025-01-03T11:54:24.580000Z,,2025-01-03T11:54:41.840000Z,
HE.RUF.00.BHZ | 2025-01-03T11:54:02.588964Z - 2025-01-03T11:55:02.588964Z,,,,,,,2025-01-03T11:54:12.980000Z,,2025-01-03T11:54:19.520000Z,
HE.SUF.00.BHZ | 2025-01-03T11:54:19.712731Z - 2025-01-03T11:55:19.712731Z,,,,,,,2025-01-03T11:54:38.380000Z,,2025-01-03T11:55:04.360000Z,
HE.TRE03.00.BHZ | 2025-01-03T11:53:45.133480Z - 2025-01-03T11:54:45.133480Z,,,,,,,2025-01-03T11:54:38.780000Z,,,
HE.VJF.00.BHZ | 2025-01-03T11:53:27.458169Z - 2025-01-03T11:54:27.458169Z,,,,,,,2025-01-03T11:54:13.380000Z,,2025-01-03T11:54:21.580000Z,
FN.MSF.00.BHZ | 2025-01-03T20:05:55.704150Z - 2025-01-03T20:06:55.704150Z,,,,,,,,,2025-01-03T20:06:13.880000Z,
FN.OLKF.00.BHZ | 2025-01-03T20:05:48.326530Z - 2025-01-03T20:06:48.326530Z,,,,,,,,,2025-01-03T20:06:06.880000Z,
FN.RAJF.00.BHZ | 2025-01-03T20:05:15.259932Z - 2025-01-03T20:06:15.259932Z,,,,,,,2025-01-03T20:05:39.200000Z,,2025-01-03T20:06:06.000000Z,
HE.KEV.00.BHZ | 2025-01-03T20:05:47.278736Z - 2025-01-03T20:06:47.278736Z,,,,,,,2025-01-03T20:05:52.670000Z,,2025-01-03T20:06:38.800000Z,
HE.KU6.00.BHZ | 2025-01-03T20:05:56.445955Z - 2025-01-03T20:06:56.445955Z,,,,,,,,,2025-01-03T20:06:08.440000Z,
HE.VRF.00.BHZ | 2025-01-03T20:05:04.668870Z - 2025-01-03T20:06:04.668870Z,,,,,,,2025-01-03T20:05:29.380000Z,,2025-01-03T20:05:48.820000Z,
FN.MSF.00.BHZ | 2025-01-03T12:30:10.890331Z - 2025-01-03T12:31:10.890331Z,,,,,,,2025-01-03T12:30:39.292060Z,,2025-01-03T12:31:05.331090Z,
FN.OUL.00.BHZ | 2025-01-03T12:30:09.623204Z - 2025-01-03T12:31:09.623204Z,,,,,,,2025-01-03T12:30:30.878040Z,,2025-01-03T12:30:49.366920Z,
FN.RANF.00.?HZ | 2025-01-03T12:30:34.142162Z - 2025-01-03T12:31:34.142162Z,,,,,,,2025-01-03T12:30:42.572670Z,,2025-01-03T12:31:09.706850Z,
HE.ALAJF.00.?HZ | 2025-01-03T12:30:30.369343Z - 2025-01-03T12:31:30.369343Z,,,,,,,2025-01-03T12:30:39.641450Z,,2025-01-03T12:31:05.513190Z,
HE.JOF.00.BHZ | 2025-01-03T12:30:07.674788Z - 2025-01-03T12:31:07.674788Z,,,,,,,2025-01-03T12:30:36.125500Z,,2025-01-03T12:30:59.139660Z,
HE.KAF.00.?HZ | 2025-01-03T12:30:20.441781Z - 2025-01-03T12:31:20.441781Z,,,,,,,2025-01-03T12:30:40.377740Z,,2025-01-03T12:31:07.152100Z,
HE.KJNF.00.CZ | 2025-01-03T12:29:43.002703Z - 2025-01-03T12:30:43.002703Z,,,,,,,2025-01-03T12:30:10.340580Z,,2025-01-03T12:30:14.944030Z,
HE.KU1.00.SHZ | 2025-01-03T12:30:09.909138Z - 2025-01-03T12:31:09.909138Z,,,,,,,2025-01-03T12:30:35.039810Z,,2025-01-03T12:30:56.833050Z,
HE.KU2.00.SHZ | 2025-01-03T12:30:26.811414Z - 2025-01-03T12:31:26.811414Z,,,,,,,2025-01-03T12:30:35.220760Z,,2025-01-03T12:30:58.229160Z,
HE.KU6.00.BHZ | 2025-01-03T12:30:34.200172Z - 2025-01-03T12:31:34.200172Z,,,,,,,2025-01-03T12:30:42.730050Z,,2025-01-03T12:31:10.490610Z,
HE.NIF.00.BHZ | 2025-01-03T12:29:53.169971Z - 2025-01-03T12:30:53.169971Z,,,,,,,2025-01-03T12:30:14.909480Z,,2025-01-03T12:30:22.777590Z,
HE.OBF0.00.BHZ | 2025-01-03T12:30:28.817589Z - 2025-01-03T12:31:28.817589Z,,,,,,,2025-01-03T12:30:35.718370Z,,2025-01-03T12:30:59.018260Z,
HE.OBF3.00.BHZ | 2025-01-03T12:30:28.112424Z - 2025-01-03T12:31:28.112424Z,,,,,,,2025-01-03T12:30:34.768390Z,,2025-01-03T12:30:56.711650Z,
HE.OBF8.00.BHZ | 2025-01-03T12:30:29.729510Z - 2025-01-03T12:31:29.729510Z,,,,,,,2025-01-03T12:30:40.468220Z,,2025-01-03T12:31:08.151380Z,
HE.OUF.00.BHZ | 2025-01-03T12:30:25.528628Z - 2025-01-03T12:31:25.528628Z,,,,,,,2025-01-03T12:30:31.601830Z,,2025-01-03T12:30:51.538730Z,
HE.RMF.00.BHZ | 2025-01-03T12:30:01.514323Z - 2025-01-03T12:31:01.514323Z,,,,,,,2025-01-03T12:30:19.704570Z,,2025-01-03T12:30:29.996750Z,
HE.SUF.00.BHZ | 2025-01-03T12:30:05.187680Z - 2025-01-03T12:31:05.187680Z,,,,,,,2025-01-03T12:30:31.737540Z,,2025-01-03T12:30:53.532710Z,
FN.MSF.00.BHZ | 2025-01-03T20:09:44.638091Z - 2025-01-03T20:10:44.638091Z,,,,,,,,,2025-01-03T20:10:16.360000Z,
FN.OLKF.00.BHZ | 2025-01-03T20:09:13.933170Z - 2025-01-03T20:10:13.933170Z,,,,,,,2025-01-03T20:09:37.320000Z,,2025-01-03T20:10:05.680000Z,
FN.RAJF.00.BHZ | 2025-01-03T20:09:27.605776Z - 2025-01-03T20:10:27.605776Z,,,,,,,2025-01-03T20:09:36.980000Z,,2025-01-03T20:10:05.480000Z,
FN.RNF.00.BHZ | 2025-01-03T20:09:50.043455Z - 2025-01-03T20:10:50.043455Z,,,,,,,,,2025-01-03T20:10:30.400000Z,
HE.HEF.00.BHZ | 2025-01-03T20:09:35.998987Z - 2025-01-03T20:10:35.998987Z,,,,,,,2025-01-03T20:09:57.480000Z,,,
HE.KEV.00.BHZ | 2025-01-03T20:09:41.831594Z - 2025-01-03T20:10:41.831594Z,,,,,,,2025-01-03T20:09:50.800000Z,,2025-01-03T20:10:30.140000Z,
HE.KU1.00.BHZ | 2025-01-03T20:09:49.410169Z - 2025-01-03T20:10:49.410169Z,,,,,,,,,2025-01-03T20:10:20.040000Z,
HE.KU6.00.BHZ | 2025-01-03T20:09:24.409801Z - 2025-01-03T20:10:24.409801Z,,,,,,,2025-01-03T20:09:38.080000Z,,2025-01-03T20:10:06.640000Z,
HE.VRF.00.BHZ | 2025-01-03T20:09:12.114748Z - 2025-01-03T20:10:12.114748Z,,,,,,,2025-01-03T20:09:27.330000Z,,2025-01-03T20:09:48.520000Z,
FN.KLF.00.BHZ | 2025-01-03T20:29:51.100909Z - 2025-01-03T20:30:51.100909Z,,,,,,,2025-01-03T20:30:22.800000Z,,,
FN.MSF.00.BHZ | 2025-01-03T20:29:42.426187Z - 2025-01-03T20:30:42.426187Z,,,,,,,2025-01-03T20:29:59.480000Z,,2025-01-03T20:30:32.240000Z,
FN.OLKF.00.BHZ | 2025-01-03T20:29:38.253301Z - 2025-01-03T20:30:38.253301Z,,,,,,,2025-01-03T20:29:53.040000Z,,2025-01-03T20:30:21.480000Z,
FN.OUL.00.BHZ | 2025-01-03T20:30:27.390644Z - 2025-01-03T20:31:27.390644Z,,,,,,,,,2025-01-03T20:31:01.900000Z,
FN.RAJF.00.BHZ | 2025-01-03T20:29:35.538457Z - 2025-01-03T20:30:35.538457Z,,,,,,,2025-01-03T20:29:52.760000Z,,2025-01-03T20:30:21.080000Z,
FN.RANF.00.BHZ | 2025-01-03T20:29:58.917250Z - 2025-01-03T20:30:58.917250Z,,,,,,,2025-01-03T20:30:09.960000Z,,2025-01-03T20:30:51.400000Z,
FN.RNF.00.BHZ | 2025-01-03T20:29:53.602117Z - 2025-01-03T20:30:53.602117Z,,,,,,,2025-01-03T20:30:05.680000Z,,2025-01-03T20:30:45.440000Z,
HE.HEF.00.BHZ | 2025-01-03T20:30:30.018251Z - 2025-01-03T20:31:30.018251Z,,,,,,,,,2025-01-03T20:31:01.680000Z,
HE.KEV.00.BHZ | 2025-01-03T20:29:55.100889Z - 2025-01-03T20:30:55.100889Z,,,,,,,2025-01-03T20:30:06.680000Z,,2025-01-03T20:30:45.880000Z,
HE.KU6.00.BHZ | 2025-01-03T20:29:32.242611Z - 2025-01-03T20:30:32.242611Z,,,,,,,2025-01-03T20:29:53.400000Z,,2025-01-03T20:30:22.800000Z,
HE.TOF.00.BHZ | 2025-01-03T20:29:58.376481Z - 2025-01-03T20:30:58.376481Z,,,,,,,2025-01-03T20:30:27.760000Z,,,
HE.TOF.00.BHZ | 2025-01-03T20:30:57.919537Z - 2025-01-03T20:31:57.919537Z,,,,,,,,,2025-01-03T20:31:21.000000Z,
HE.VRF.00.BHZ | 2025-01-03T20:29:35.485732Z - 2025-01-03T20:30:35.485732Z,,,,,,,2025-01-03T20:29:43.080000Z,,2025-01-03T20:30:03.520000Z,
FN.KLF.00.BHZ | 2025-01-04T11:07:12.549664Z - 2025-01-04T11:08:12.549664Z,,,,,,,2025-01-04T11:07:19.120000Z,,2025-01-04T11:07:53.360000Z,
FN.MSF.00.BHZ | 2025-01-04T11:07:02.979190Z - 2025-01-04T11:08:02.979190Z,,,,,,,2025-01-04T11:07:08.240000Z,,2025-01-04T11:07:32.960000Z,
FN.OLKF.00.BHZ | 2025-01-04T11:06:37.033180Z - 2025-01-04T11:07:37.033180Z,,,,,,,2025-01-04T11:07:00.680000Z,,2025-01-04T11:07:19.120000Z,
FN.OUL.00.BHZ | 2025-01-04T11:07:21.350380Z - 2025-01-04T11:08:21.350380Z,,,,,,,2025-01-04T11:07:27.580000Z,,2025-01-04T11:08:11.600000Z,
FN.RAJF.00.BHZ | 2025-01-04T11:06:28.132040Z - 2025-01-04T11:07:28.132040Z,,,,,,,2025-01-04T11:06:58.920000Z,,2025-01-04T11:07:15.160000Z,
FN.RANF.00.BHZ | 2025-01-04T11:06:49.454322Z - 2025-01-04T11:07:49.454322Z,,,,,,,2025-01-04T11:07:14.400000Z,,2025-01-04T11:07:41.920000Z,
FN.RNF.00.BHZ | 2025-01-04T11:06:19.534277Z - 2025-01-04T11:07:19.534277Z,,,,,,,2025-01-04T11:07:11.920000Z,,,
HE.HEF.00.BHZ | 2025-01-04T11:07:08.727198Z - 2025-01-04T11:08:08.727198Z,,,,,,,2025-01-04T11:07:21.680000Z,,2025-01-04T11:07:58.400000Z,
HE.KEV.00.BHZ | 2025-01-04T11:07:05.071305Z - 2025-01-04T11:08:05.071305Z,,,,,,,2025-01-04T11:07:19.850000Z,,2025-01-04T11:07:53.000000Z,
HE.KIF.00.BHZ | 2025-01-04T11:07:10.633387Z - 2025-01-04T11:08:10.633387Z,,,,,,,2025-01-04T11:07:37.880000Z,,,
HE.KU1.00.BHZ | 2025-01-04T11:06:44.899530Z - 2025-01-04T11:07:44.899530Z,,,,,,,2025-01-04T11:07:13.160000Z,,,
HE.KU2.00.BHZ | 2025-01-04T11:06:35.885712Z - 2025-01-04T11:07:35.885712Z,,,,,,,2025-01-04T11:07:13.500000Z,,,
HE.KU6.00.BHZ | 2025-01-04T11:06:34.773640Z - 2025-01-04T11:07:34.773640Z,,,,,,,2025-01-04T11:07:04.880000Z,,2025-01-04T11:07:28.040000Z,
HE.OBF0.00.BHZ | 2025-01-04T11:07:11.139248Z - 2025-01-04T11:08:11.139248Z,,,,,,,2025-01-04T11:07:39.080000Z,,,
HE.OBF3.00.BHZ | 2025-01-04T11:07:04.009768Z - 2025-01-04T11:08:04.009768Z,,,,,,,2025-01-04T11:07:34.000000Z,,,
HE.OUF.00.BHZ | 2025-01-04T11:07:20.970126Z - 2025-01-04T11:08:20.970126Z,,,,,,,2025-01-04T11:07:38.380000Z,,,
HE.OUF.00.BHZ | 2025-01-04T11:08:06.218396Z - 2025-01-04T11:09:06.218396Z,,,,,,,,,2025-01-04T11:08:36.800000Z,
HE.RMF.00.BHZ | 2025-01-04T11:07:10.237849Z - 2025-01-04T11:08:10.237849Z,,,,,,,2025-01-04T11:07:31.300000Z,,,
HE.TOF.00.BHZ | 2025-01-04T11:07:15.809521Z - 2025-01-04T11:08:15.809521Z,,,,,,,2025-01-04T11:07:22.920000Z,,2025-01-04T11:08:03.240000Z,
HE.VRF.00.BHZ | 2025-01-04T11:06:37.664789Z - 2025-01-04T11:07:37.664789Z,,,,,,,2025-01-04T11:06:43.680000Z,,2025-01-04T11:06:48.440000Z,
FN.KLF.00.BHZ | 2025-01-04T13:14:57.845214Z - 2025-01-04T13:15:57.845214Z,,,,,,,2025-01-04T13:15:16.120000Z,,2025-01-04T13:15:20.740000Z,
FN.MSF.00.BHZ | 2025-01-04T13:15:49.450482Z - 2025-01-04T13:16:49.450482Z,,,,,,,2025-01-04T13:15:56.520000Z,,2025-01-04T13:16:34.040000Z,
FN.OLKF.00.BHZ | 2025-01-04T13:15:44.738943Z - 2025-01-04T13:16:44.738943Z,,,,,,,2025-01-04T13:15:55.380000Z,,2025-01-04T13:16:31.760000Z,
FN.OUL.00.BHZ | 2025-01-04T13:15:44.260099Z - 2025-01-04T13:16:44.260099Z,,,,,,,2025-01-04T13:15:54.380000Z,,2025-01-04T13:16:28.840000Z,
FN.RAJF.00.BHZ | 2025-01-04T13:15:36.709042Z - 2025-01-04T13:16:36.709042Z,,,,,,,2025-01-04T13:15:47.730000Z,,2025-01-04T13:16:17.000000Z,
FN.RANF.00.BHZ | 2025-01-04T13:15:38.297612Z - 2025-01-04T13:16:38.297612Z,,,,,,,2025-01-04T13:15:45.720000Z,,2025-01-04T13:16:11.760000Z,
FN.RNF.00.BHZ | 2025-01-04T13:15:18.316198Z - 2025-01-04T13:16:18.316198Z,,,,,,,2025-01-04T13:15:34.440000Z,,2025-01-04T13:15:52.640000Z,
HE.HEF.00.BHZ | 2025-01-04T13:15:22.647037Z - 2025-01-04T13:16:22.647037Z,,,,,,,2025-01-04T13:15:28.880000Z,,2025-01-04T13:15:38.280000Z,
HE.KEV.00.BHZ | 2025-01-04T13:15:44.162612Z - 2025-01-04T13:16:44.162612Z,,,,,,,2025-01-04T13:15:55.570000Z,,2025-01-04T13:16:30.360000Z,
HE.KIF.00.BHZ | 2025-01-04T13:15:32.536168Z - 2025-01-04T13:16:32.536168Z,,,,,,,2025-01-04T13:15:44.540000Z,,2025-01-04T13:16:08.960000Z,
HE.KU1.00.BHZ | 2025-01-04T13:15:53.916912Z - 2025-01-04T13:16:53.916912Z,,,,,,,2025-01-04T13:16:01.580000Z,,2025-01-04T13:16:39.160000Z,
HE.KU2.00.BHZ | 2025-01-04T13:15:01.748511Z - 2025-01-04T13:16:01.748511Z,,,,,,,2025-01-04T13:15:56.540000Z,,,
HE.KU6.00.BHZ | 2025-01-04T13:15:47.564321Z - 2025-01-04T13:16:47.564321Z,,,,,,,2025-01-04T13:15:59.430000Z,,2025-01-04T13:16:36.480000Z,
HE.OBF3.00.BHZ | 2025-01-04T13:15:40.541822Z - 2025-01-04T13:16:40.541822Z,,,,,,,2025-01-04T13:15:56.180000Z,,2025-01-04T13:16:33.920000Z,
HE.OUF.00.BHZ | 2025-01-04T13:15:48.215710Z - 2025-01-04T13:16:48.215710Z,,,,,,,2025-01-04T13:16:03.080000Z,,2025-01-04T13:16:41.000000Z,
HE.TOF.00.BHZ | 2025-01-04T13:15:09.051940Z - 2025-01-04T13:16:09.051940Z,,,,,,,2025-01-04T13:15:35.920000Z,,2025-01-04T13:15:54.680000Z,
HE.VRF.00.BHZ | 2025-01-04T13:15:39.427799Z - 2025-01-04T13:16:39.427799Z,,,,,,,2025-01-04T13:15:52.780000Z,,2025-01-04T13:16:24.520000Z,
FN.KLF.00.BHZ | 2025-01-04T20:18:54.006978Z - 2025-01-04T20:19:54.006978Z,,,,,,,2025-01-04T20:18:59.480000Z,,2025-01-04T20:19:48.240000Z,
FN.MSF.00.BHZ | 2025-01-04T20:18:19.195540Z - 2025-01-04T20:19:19.195540Z,,,,,,,2025-01-04T20:18:36.440000Z,,2025-01-04T20:19:11.340000Z,
FN.OLKF.00.BHZ | 2025-01-04T20:18:12.624788Z - 2025-01-04T20:19:12.624788Z,,,,,,,2025-01-04T20:18:30.080000Z,,2025-01-04T20:18:59.800000Z,
FN.OUL.00.BHZ | 2025-01-04T20:18:15.730027Z - 2025-01-04T20:19:15.730027Z,,,,,,,2025-01-04T20:19:05.680000Z,,,
FN.RAJF.00.BHZ | 2025-01-04T20:18:23.989643Z - 2025-01-04T20:19:23.989643Z,,,,,,,2025-01-04T20:18:29.380000Z,,2025-01-04T20:18:58.040000Z,
FN.RANF.00.BHZ | 2025-01-04T20:18:36.044628Z - 2025-01-04T20:19:36.044628Z,,,,,,,2025-01-04T20:18:47.080000Z,,2025-01-04T20:19:30.800000Z,
FN.RNF.00.BHZ | 2025-01-04T20:18:03.233237Z - 2025-01-04T20:19:03.233237Z,,,,,,,2025-01-04T20:18:42.640000Z,,,
HE.KEV.00.BHZ | 2025-01-04T20:18:37.744483Z - 2025-01-04T20:19:37.744483Z,,,,,,,2025-01-04T20:18:43.680000Z,,2025-01-04T20:19:22.200000Z,
HE.KU1.00.BHZ | 2025-01-04T20:18:08.761880Z - 2025-01-04T20:19:08.761880Z,,,,,,,2025-01-04T20:18:39.900000Z,,,
HE.KU2.00.BHZ | 2025-01-04T20:18:32.707996Z - 2025-01-04T20:19:32.707996Z,,,,,,,2025-01-04T20:18:43.160000Z,,,
HE.KU6.00.BHZ | 2025-01-04T20:18:08.710062Z - 2025-01-04T20:19:08.710062Z,,,,,,,2025-01-04T20:18:31.360000Z,,2025-01-04T20:19:00.200000Z,
HE.TOF.00.BHZ | 2025-01-04T20:18:56.026359Z - 2025-01-04T20:19:56.026359Z,,,,,,,2025-01-04T20:19:04.600000Z,,,
HE.VRF.00.BHZ | 2025-01-04T20:18:13.778379Z - 2025-01-04T20:19:13.778379Z,,,,,,,2025-01-04T20:18:19.760000Z,,2025-01-04T20:18:39.920000Z,
HE.FIA0.00.SHZ | 2025-01-07T12:57:48.513732Z - 2025-01-07T12:58:48.513732Z,,,,,,,2025-01-07T12:58:23.900000Z,,,
HE.HEL1.00.BHZ | 2025-01-07T12:57:10.926485Z - 2025-01-07T12:58:10.926485Z,,,,,,,2025-01-07T12:57:56.880000Z,,2025-01-07T12:57:59.080000Z,
HE.HEL5.00.BHZ | 2025-01-07T12:57:39.596604Z - 2025-01-07T12:58:39.596604Z,,,,,,,2025-01-07T12:57:55.400000Z,,2025-01-07T12:57:57.000000Z,
HE.KUNI.00.BHZ | 2025-01-07T12:57:38.778293Z - 2025-01-07T12:58:38.778293Z,,,,,,,2025-01-07T12:57:57.940000Z,,,
HE.LAUT.00.BHZ | 2025-01-07T12:57:19.905177Z - 2025-01-07T12:58:19.905177Z,,,,,,,2025-01-07T12:57:56.930000Z,,2025-01-07T12:57:58.880000Z,
HE.MEF.00.BHZ | 2025-01-07T12:57:39.206701Z - 2025-01-07T12:58:39.206701Z,,,,,,,2025-01-07T12:57:55.430000Z,,2025-01-07T12:57:55.880000Z,
HE.PVF.00.BHZ | 2025-01-07T12:58:02.981183Z - 2025-01-07T12:59:02.981183Z,,,,,,,2025-01-07T12:58:08.430000Z,,,
HE.VUOS.00.BHZ | 2025-01-07T12:57:37.204712Z - 2025-01-07T12:58:37.204712Z,,,,,,,2025-01-07T12:57:59.910000Z,,,
FN.RAJF.00.BHZ | 2025-01-07T16:05:53.605339Z - 2025-01-07T16:06:53.605339Z,,,,,,,2025-01-07T16:06:20.480000Z,,2025-01-07T16:06:36.060000Z,
HE.HEF.00.BHZ | 2025-01-07T16:07:09.646774Z - 2025-01-07T16:08:09.646774Z,,,,,,,,,2025-01-07T16:07:19.680000Z,
HE.KEV.00.BHZ | 2025-01-07T16:05:54.241019Z - 2025-01-07T16:06:54.241019Z,,,,,,,2025-01-07T16:06:21.900000Z,,2025-01-07T16:06:39.520000Z,
HE.KIF.00.BHZ | 2025-01-07T16:07:30.981890Z - 2025-01-07T16:08:30.981890Z,,,,,,,,,2025-01-07T16:07:46.380000Z,
HE.VRF.00.BHZ | 2025-01-07T16:06:20.475182Z - 2025-01-07T16:07:20.475182Z,,,,,,,,,2025-01-07T16:06:50.280000Z,
FN.OUL.00.BHZ | 2025-01-07T11:32:43.567835Z - 2025-01-07T11:33:43.567835Z,,,,,,,2025-01-07T11:32:50.878360Z,,2025-01-07T11:33:14.477150Z,
HE.ALAJF.00.?HZ | 2025-01-07T11:32:21.199207Z - 2025-01-07T11:33:21.199207Z,,,,,,,,,2025-01-07T11:32:34.366230Z,
HE.FIA0.00.?HZ | 2025-01-07T11:32:39.330023Z - 2025-01-07T11:33:39.330023Z,,,,,,,2025-01-07T11:32:52.590900Z,,2025-01-07T11:33:17.764310Z,
HE.FIA1.00.?HZ | 2025-01-07T11:32:37.162713Z - 2025-01-07T11:33:37.162713Z,,,,,,,2025-01-07T11:32:52.590900Z,,2025-01-07T11:33:17.764310Z,
HE.KAF.00.?HZ | 2025-01-07T11:32:36.572469Z - 2025-01-07T11:33:36.572469Z,,,,,,,2025-01-07T11:32:42.216630Z,,2025-01-07T11:32:59.336010Z,
HE.KEF.00.?HZ | 2025-01-07T11:32:10.750344Z - 2025-01-07T11:33:10.750344Z,,,,,,,2025-01-07T11:32:39.156870Z,,2025-01-07T11:32:54.240420Z,
HE.KPF.00.BHZ | 2025-01-07T11:32:47.464380Z - 2025-01-07T11:33:47.464380Z,,,,,,,2025-01-07T11:32:54.453450Z,,2025-01-07T11:33:20.759280Z,
HE.NIF.00.BHZ | 2025-01-07T11:32:30.981294Z - 2025-01-07T11:33:30.981294Z,,,,,,,2025-01-07T11:32:40.303480Z,,2025-01-07T11:32:56.302380Z,
HE.OBF0.00.BHZ | 2025-01-07T11:32:16.675283Z - 2025-01-07T11:33:16.675283Z,,,,,,,2025-01-07T11:32:41.502250Z,,2025-01-07T11:32:58.047230Z,
