file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-01T09:21:58.961627Z - 2025-01-01T09:22:58.961627Z,,,,,,,2025-01-01T09:22:07.766970Z,,2025-01-01T09:22:17.997750Z,
FN.RNF.00.BHZ | 2025-01-17T18:11:39.360702Z - 2025-01-17T18:12:39.360702Z,,,,,,,2025-01-17T18:12:02.717710Z,,2025-01-17T18:12:25.253090Z,
FN.SGF.00.BHZ | 2025-01-17T18:11:25.130986Z - 2025-01-17T18:12:25.130986Z,,,,,,,2025-01-17T18:11:48.886440Z,,2025-01-17T18:12:00.112550Z,
HE.HEF.00.BHZ | 2025-01-17T18:12:03.029953Z - 2025-01-17T18:13:03.029953Z,,,,,,,,,2025-01-17T18:12:24.906890Z,
HE.KEV.00.?HZ | 2025-01-17T18:11:49.046223Z - 2025-01-17T18:12:49.046223Z,,,,,,,2025-01-17T18:12:03.307580Z,,2025-01-17T18:12:25.022290Z,
HE.VRF.00.BHZ | 2025-01-17T18:11:07.365962Z - 2025-01-17T18:12:07.365962Z,,,,,,,2025-01-17T18:11:44.735810Z,,2025-01-17T18:11:53.106430Z,
FN.KLF.00.BHZ | 2025-01-19T02:06:14.656551Z - 2025-01-19T02:07:14.656551Z,,,,,,,2025-01-19T02:06:42.760960Z,,2025-01-19T02:06:51.765330Z,
FN.OUL.00.BHZ | 2025-01-19T02:07:27.315557Z - 2025-01-19T02:08:27.315557Z,,,,,,,,,2025-01-19T02:07:32.639390Z,
FN.RANF.00.?HZ | 2025-01-19T02:06:50.871645Z - 2025-01-19T02:07:50.871645Z,,,,,,,2025-01-19T02:07:00.217570Z,,2025-01-19T02:07:22.932040Z,
FN.RNF.00.BHZ | 2025-01-19T02:06:46.904149Z - 2025-01-19T02:07:46.904149Z,,,,,,,2025-01-19T02:06:52.751550Z,,2025-01-19T02:07:09.100450Z,
FN.SGF.00.BHZ | 2025-01-19T02:06:32.653801Z - 2025-01-19T02:07:32.653801Z,,,,,,,2025-01-19T02:06:59.479120Z,,2025-01-19T02:07:19.870200Z,
HE.HEF.00.BHZ | 2025-01-19T02:06:46.219412Z - 2025-01-19T02:07:46.219412Z,,,,,,,,,2025-01-19T02:07:24.189130Z,
HE.OBF3.00.BHZ | 2025-01-19T02:07:13.924044Z - 2025-01-19T02:08:13.924044Z,,,,,,,,,2025-01-19T02:07:32.368260Z,
HE.TOF.00.BHZ | 2025-01-19T02:06:14.905867Z - 2025-01-19T02:07:14.905867Z,,,,,,,2025-01-19T02:06:45.380020Z,,2025-01-19T02:06:56.074460Z,
FN.KLF.00.BHZ | 2025-01-17T21:39:06.999909Z - 2025-01-17T21:40:06.999909Z,,,,,,,2025-01-17T21:39:22.292330Z,,2025-01-17T21:39:47.695920Z,
HE.HEF.00.BHZ | 2025-01-17T21:38:56.479660Z - 2025-01-17T21:39:56.479660Z,,,,,,,2025-01-17T21:39:16.904350Z,,2025-01-17T21:39:36.307460Z,
HE.KIF.00.BHZ | 2025-01-17T21:38:38.384900Z - 2025-01-17T21:39:38.384900Z,,,,,,,2025-01-17T21:39:07.215720Z,,2025-01-17T21:39:20.074470Z,
FN.KLF.00.BHZ | 2025-01-17T23:45:01.776933Z - 2025-01-17T23:46:01.776933Z,,,,,,,2025-01-17T23:45:12.326470Z,,2025-01-17T23:45:36.680980Z,
HE.HEF.00.BHZ | 2025-01-17T23:44:37.569132Z - 2025-01-17T23:45:37.569132Z,,,,,,,2025-01-17T23:45:06.813980Z,,2025-01-17T23:45:26.556140Z,
HE.KIF.00.BHZ | 2025-01-17T23:44:20.152084Z - 2025-01-17T23:45:20.152084Z,,,,,,,2025-01-17T23:44:56.877870Z,,2025-01-17T23:45:09.884880Z,
FN.KLF.00.BHZ | 2025-01-20T00:50:43.102138Z - 2025-01-20T00:51:43.102138Z,,,,,,,2025-01-20T00:50:49.112660Z,,2025-01-20T00:51:03.660020Z,
FN.MSF.00.BHZ | 2025-01-20T00:50:37.623967Z - 2025-01-20T00:51:37.623967Z,,,,,,,2025-01-20T00:51:03.235630Z,,2025-01-20T00:51:28.833000Z,
FN.OLKF.00.BHZ | 2025-01-20T00:51:00.285244Z - 2025-01-20T00:52:00.285244Z,,,,,,,2025-01-20T00:51:05.546060Z,,2025-01-20T00:51:32.801940Z,
FN.OUL.00.BHZ | 2025-01-20T00:50:13.758934Z - 2025-01-20T00:51:13.758934Z,,,,,,,2025-01-20T00:50:50.463790Z,,2025-01-20T00:51:06.385370Z,
FN.RANF.00.?HZ | 2025-01-20T00:50:28.816322Z - 2025-01-20T00:51:28.816322Z,,,,,,,2025-01-20T00:50:48.185540Z,,2025-01-20T00:51:01.726290Z,
FN.RNF.00.BHZ | 2025-01-20T00:50:14.045937Z - 2025-01-20T00:51:14.045937Z,,,,,,,2025-01-20T00:50:45.314590Z,,2025-01-20T00:50:56.997760Z,
FN.SGF.00.BHZ | 2025-01-20T00:50:30.870950Z - 2025-01-20T00:51:30.870950Z,,,,,,,2025-01-20T00:50:57.623280Z,,2025-01-20T00:51:18.676430Z,
HE.HEF.00.BHZ | 2025-01-20T00:51:00.917900Z - 2025-01-20T00:52:00.917900Z,,,,,,,,,2025-01-20T00:51:37.972890Z,
HE.KU1.00.SHZ | 2025-01-20T00:50:55.490105Z - 2025-01-20T00:51:55.490105Z,,,,,,,2025-01-20T00:51:07.975720Z,,2025-01-20T00:51:37.072310Z,
HE.KU2.00.SHZ | 2025-01-20T00:50:40.622669Z - 2025-01-20T00:51:40.622669Z,,,,,,,2025-01-20T00:50:59.113010Z,,2025-01-20T00:51:20.845440Z,
HE.KU6.00.BHZ | 2025-01-20T00:51:33.031471Z - 2025-01-20T00:52:33.031471Z,,,,,,,,,2025-01-20T00:51:38.435910Z,
HE.OBF0.00.BHZ | 2025-01-20T00:50:48.257205Z - 2025-01-20T00:51:48.257205Z,,,,,,,2025-01-20T00:50:56.530480Z,,2025-01-20T00:51:16.555620Z,
HE.OBF3.00.BHZ | 2025-01-20T00:50:32.899074Z - 2025-01-20T00:51:32.899074Z,,,,,,,2025-01-20T00:50:51.644310Z,,2025-01-20T00:51:07.890320Z,
HE.OBF8.00.BHZ | 2025-01-20T00:50:35.872553Z - 2025-01-20T00:51:35.872553Z,,,,,,,,,2025-01-20T00:51:22.754000Z,
HE.OUF.00.BHZ | 2025-01-20T00:50:44.448090Z - 2025-01-20T00:51:44.448090Z,,,,,,,2025-01-20T00:50:59.169480Z,,2025-01-20T00:51:21.086440Z,
HE.TOF.00.BHZ | 2025-01-20T00:49:49.243310Z - 2025-01-20T00:50:49.243310Z,,,,,,,2025-01-20T00:50:30.182360Z,,2025-01-20T00:50:31.501280Z,
FN.KMNF.00.?HZ | 2025-01-22T22:46:49.403171Z - 2025-01-22T22:47:49.403171Z,,,,,,,2025-01-22T22:47:32.601230Z,,2025-01-22T22:47:44.114940Z,
FN.RAJF.00.?HZ | 2025-01-22T22:47:32.447871Z - 2025-01-22T22:48:32.447871Z,,,,,,,,,2025-01-22T22:48:07.314220Z,
FN.SGF.00.BHZ | 2025-01-22T22:47:47.530857Z - 2025-01-22T22:48:47.530857Z,,,,,,,,,2025-01-22T22:48:32.694780Z,
HE.HEF.00.BHZ | 2025-01-22T22:47:40.771375Z - 2025-01-22T22:48:40.771375Z,,,,,,,2025-01-22T22:47:48.153340Z,,2025-01-22T22:48:11.285730Z,
HE.KEV.00.?HZ | 2025-01-22T22:46:50.617433Z - 2025-01-22T22:47:50.617433Z,,,,,,,2025-01-22T22:47:22.805980Z,,2025-01-22T22:47:27.867030Z,
HE.KIF.00.BHZ | 2025-01-22T22:48:09.190645Z - 2025-01-22T22:49:09.190645Z,,,,,,,,,2025-01-22T22:48:18.467450Z,
HE.VRF.00.BHZ | 2025-01-22T22:47:50.020716Z - 2025-01-22T22:48:50.020716Z,,,,,,,,,2025-01-22T22:48:32.462970Z,
FN.KMNF.00.?HZ | 2025-01-21T12:19:44.769120Z - 2025-01-21T12:20:44.769120Z,,,,,,,2025-01-21T12:20:03.833460Z,,2025-01-21T12:20:20.740540Z,
HE.HEF.00.BHZ | 2025-01-21T12:20:04.253656Z - 2025-01-21T12:21:04.253656Z,,,,,,,2025-01-21T12:20:12.399520Z,,2025-01-21T12:20:36.182080Z,
HE.KEV.00.?HZ | 2025-01-21T12:19:31.291960Z - 2025-01-21T12:20:31.291960Z,,,,,,,2025-01-21T12:19:56.538130Z,,2025-01-21T12:20:07.813200Z,
HE.KIF.00.BHZ | 2025-01-21T12:19:52.595089Z - 2025-01-21T12:20:52.595089Z,,,,,,,2025-01-21T12:20:11.714530Z,,2025-01-21T12:20:34.339690Z,
FN.KLF.00.BHZ | 2025-01-23T18:18:31.968930Z - 2025-01-23T18:19:31.968930Z,,,,,,,2025-01-23T18:18:40.443940Z,,2025-01-23T18:18:57.848980Z,
FN.OUL.00.BHZ | 2025-01-23T18:18:22.007262Z - 2025-01-23T18:19:22.007262Z,,,,,,,2025-01-23T18:18:43.253720Z,,2025-01-23T18:19:03.234390Z,
FN.RANF.00.?HZ | 2025-01-23T18:18:37.705997Z - 2025-01-23T18:19:37.705997Z,,,,,,,2025-01-23T18:18:44.502520Z,,2025-01-23T18:19:04.699550Z,
FN.RNF.00.BHZ | 2025-01-23T18:18:21.116352Z - 2025-01-23T18:19:21.116352Z,,,,,,,2025-01-23T18:18:42.239080Z,,2025-01-23T18:19:00.190460Z,
FN.SGF.00.BHZ | 2025-01-23T18:18:30.582327Z - 2025-01-23T18:19:30.582327Z,,,,,,,2025-01-23T18:18:52.619660Z,,2025-01-23T18:19:20.405280Z,
HE.KU2.00.SHZ | 2025-01-23T18:18:46.609166Z - 2025-01-23T18:19:46.609166Z,,,,,,,2025-01-23T18:18:53.775870Z,,2025-01-23T18:19:22.902870Z,
HE.OBF0.00.BHZ | 2025-01-23T18:18:37.826715Z - 2025-01-23T18:19:37.826715Z,,,,,,,2025-01-23T18:18:44.190320Z,,2025-01-23T18:19:04.561240Z,
HE.OBF3.00.BHZ | 2025-01-23T18:18:17.536471Z - 2025-01-23T18:19:17.536471Z,,,,,,,2025-01-23T18:18:40.678090Z,,2025-01-23T18:18:58.395330Z,
HE.OUF.00.BHZ | 2025-01-23T18:18:22.804972Z - 2025-01-23T18:19:22.804972Z,,,,,,,2025-01-23T18:18:47.624500Z,,2025-01-23T18:19:10.258850Z,
HE.TOF.00.BHZ | 2025-01-23T18:18:20.251016Z - 2025-01-23T18:19:20.251016Z,,,,,,,2025-01-23T18:18:27.308090Z,,2025-01-23T18:18:34.829520Z,
FN.KLF.00.BHZ | 2025-01-24T18:24:54.567578Z - 2025-01-24T18:25:54.567578Z,,,,,,,2025-01-24T18:25:37.050180Z,,2025-01-24T18:25:40.027030Z,
FN.KMNF.00.?HZ | 2025-01-24T18:25:39.577783Z - 2025-01-24T18:26:39.577783Z,,,,,,,2025-01-24T18:26:06.882680Z,,2025-01-24T18:26:32.933360Z,
FN.RAJF.00.?HZ | 2025-01-24T18:25:36.844190Z - 2025-01-24T18:26:36.844190Z,,,,,,,2025-01-24T18:26:05.115460Z,,2025-01-24T18:26:30.147000Z,
FN.RANF.00.?HZ | 2025-01-24T18:25:31.721428Z - 2025-01-24T18:26:31.721428Z,,,,,,,2025-01-24T18:26:04.199260Z,,2025-01-24T18:26:25.857100Z,
FN.RNF.00.BHZ | 2025-01-24T18:25:37.622912Z - 2025-01-24T18:26:37.622912Z,,,,,,,2025-01-24T18:25:52.298300Z,,2025-01-24T18:26:06.094030Z,
FN.SGF.00.BHZ | 2025-01-24T18:25:25.481191Z - 2025-01-24T18:26:25.481191Z,,,,,,,2025-01-24T18:25:49.159600Z,,2025-01-24T18:26:00.377960Z,
HE.HEF.00.BHZ | 2025-01-24T18:25:31.532953Z - 2025-01-24T18:26:31.532953Z,,,,,,,2025-01-24T18:25:50.739760Z,,2025-01-24T18:26:03.514170Z,
HE.TOF.00.BHZ | 2025-01-24T18:25:52.458808Z - 2025-01-24T18:26:52.458808Z,,,,,,,2025-01-24T18:25:57.684590Z,,2025-01-24T18:26:13.994970Z,
HE.VRF.00.BHZ | 2025-01-24T18:25:53.364828Z - 2025-01-24T18:26:53.364828Z,,,,,,,,,2025-01-24T18:26:35.643100Z,
HE.FIA0.00.?HZ | 2025-01-25T13:20:12.099718Z - 2025-01-25T13:21:12.099718Z,,,,,,,2025-01-25T13:20:34.536800Z,,2025-01-25T13:20:42.374600Z,
HE.FIA1.00.?HZ | 2025-01-25T13:20:06.721317Z - 2025-01-25T13:21:06.721317Z,,,,,,,2025-01-25T13:20:34.536800Z,,2025-01-25T13:20:42.356420Z,
HE.KAF.00.?HZ | 2025-01-25T13:20:34.935988Z - 2025-01-25T13:21:34.935988Z,,,,,,,2025-01-25T13:20:42.031290Z,,2025-01-25T13:20:54.830560Z,
HE.KEF.00.?HZ | 2025-01-25T13:20:39.975968Z - 2025-01-25T13:21:39.975968Z,,,,,,,2025-01-25T13:20:50.142370Z,,2025-01-25T13:21:09.381630Z,
HE.KUNI.00.BHZ | 2025-01-25T13:20:24.930497Z - 2025-01-25T13:21:24.930497Z,,,,,,,,,2025-01-25T13:21:09.916440Z,
HE.KY02.00.CZ | 2025-01-25T13:20:14.716256Z - 2025-01-25T13:21:14.716256Z,,,,,,,2025-01-25T13:20:30.023280Z,,2025-01-25T13:20:34.421340Z,
HE.KY17.00.CZ | 2025-01-25T13:19:46.686105Z - 2025-01-25T13:20:46.686105Z,,,,,,,2025-01-25T13:20:29.344310Z,,2025-01-25T13:20:33.361730Z,
HE.LAUT.00.BHZ | 2025-01-25T13:20:42.864411Z - 2025-01-25T13:21:42.864411Z,,,,,,,,,2025-01-25T13:21:12.962500Z,
HE.LOVF.00.CZ | 2025-01-25T13:20:12.723917Z - 2025-01-25T13:21:12.723917Z,,,,,,,2025-01-25T13:20:40.218920Z,,2025-01-25T13:20:52.287940Z,
HE.MEF.00.BHZ | 2025-01-25T13:20:27.526114Z - 2025-01-25T13:21:27.526114Z,,,,,,,2025-01-25T13:20:54.909810Z,,2025-01-25T13:21:17.591940Z,
HE.NIF.00.BHZ | 2025-01-25T13:20:50.041936Z - 2025-01-25T13:21:50.041936Z,,,,,,,2025-01-25T13:21:02.664290Z,,2025-01-25T13:21:31.374000Z,
HE.NUR.00.SHZ | 2025-01-25T13:20:29.890088Z - 2025-01-25T13:21:29.890088Z,,,,,,,,,2025-01-25T13:21:08.446240Z,
HE.PVF.00.CZ | 2025-01-25T13:20:06.315075Z - 2025-01-25T13:21:06.315075Z,,,,,,,2025-01-25T13:20:40.896960Z,,2025-01-25T13:20:53.517280Z,
HE.RSUO.00.BHZ | 2025-01-25T13:20:16.378996Z - 2025-01-25T13:21:16.378996Z,,,,,,,,,2025-01-25T13:21:11.193990Z,
HE.RUF.00.BHZ | 2025-01-25T13:20:30.684177Z - 2025-01-25T13:21:30.684177Z,,,,,,,2025-01-25T13:20:39.694430Z,,2025-01-25T13:20:50.834220Z,
HE.SUF.00.BHZ | 2025-01-25T13:20:37.473238Z - 2025-01-25T13:21:37.473238Z,,,,,,,2025-01-25T13:20:52.507140Z,,2025-01-25T13:21:13.106930Z,
HE.TRE03.00.CZ | 2025-01-25T13:20:44.139348Z - 2025-01-25T13:21:44.139348Z,,,,,,,2025-01-25T13:20:50.740630Z,,2025-01-25T13:21:12.182580Z,
HE.VJF.00.?HZ | 2025-01-25T13:20:01.674651Z - 2025-01-25T13:21:01.674651Z,,,,,,,2025-01-25T13:20:36.694440Z,,2025-01-25T13:20:46.133760Z,
HE.VUOS.00.BHZ | 2025-01-25T13:20:15.371952Z - 2025-01-25T13:21:15.371952Z,,,,,,,,,2025-01-25T13:21:08.872220Z,
FN.KLF.00.BHZ | 2025-01-26T20:49:06.770427Z - 2025-01-26T20:50:06.770427Z,,,,,,,2025-01-26T20:49:40.751680Z,,2025-01-26T20:49:51.236090Z,
FN.KMNF.00.?HZ | 2025-01-26T20:49:52.666520Z - 2025-01-26T20:50:52.666520Z,,,,,,,2025-01-26T20:50:02.646710Z,,2025-01-26T20:50:27.476240Z,
FN.RAJF.00.?HZ | 2025-01-26T20:49:49.676452Z - 2025-01-26T20:50:49.676452Z,,,,,,,,,2025-01-26T20:50:33.284660Z,
FN.RNF.00.BHZ | 2025-01-26T20:49:40.180763Z - 2025-01-26T20:50:40.180763Z,,,,,,,2025-01-26T20:49:58.709530Z,,2025-01-26T20:50:21.963880Z,
FN.SGF.00.BHZ | 2025-01-26T20:49:34.904158Z - 2025-01-26T20:50:34.904158Z,,,,,,,2025-01-26T20:49:54.240180Z,,2025-01-26T20:50:14.336310Z,
HE.HEF.00.BHZ | 2025-01-26T20:49:27.061595Z - 2025-01-26T20:50:27.061595Z,,,,,,,2025-01-26T20:49:39.271760Z,,2025-01-26T20:49:48.620330Z,
HE.KIF.00.BHZ | 2025-01-26T20:49:52.651345Z - 2025-01-26T20:50:52.651345Z,,,,,,,,,2025-01-26T20:50:08.416840Z,
HE.TOF.00.BHZ | 2025-01-26T20:49:45.681486Z - 2025-01-26T20:50:45.681486Z,,,,,,,2025-01-26T20:50:00.108950Z,,2025-01-26T20:50:24.376720Z,
FN.KMNF.00.?HZ | 2025-01-26T19:06:23.343006Z - 2025-01-26T19:07:23.343006Z,,,,,,,2025-01-26T19:06:35.343850Z,,2025-01-26T19:06:58.135430Z,
HE.KEV.00.?HZ | 2025-01-26T19:06:09.762368Z - 2025-01-26T19:07:09.762368Z,,,,,,,2025-01-26T19:06:24.686250Z,,2025-01-26T19:06:41.440930Z,
HE.KIF.00.BHZ | 2025-01-26T19:06:29.189508Z - 2025-01-26T19:07:29.189508Z,,,,,,,,,2025-01-26T19:07:13.225590Z,
FN.MSF.00.BHZ | 2025-01-25T04:28:03.743666Z - 2025-01-25T04:29:03.743666Z,,,,,,,2025-01-25T04:28:34.452680Z,,2025-01-25T04:28:55.465050Z,
FN.OLKF.00.BHZ | 2025-01-25T04:27:55.798666Z - 2025-01-25T04:28:55.798666Z,,,,,,,2025-01-25T04:28:29.423050Z,,2025-01-25T04:28:46.316650Z,
FN.RAJF.00.?HZ | 2025-01-25T04:28:52.445353Z - 2025-01-25T04:29:52.445353Z,,,,,,,,,2025-01-25T04:29:14.995440Z,
FN.RANF.00.?HZ | 2025-01-25T04:28:25.444814Z - 2025-01-25T04:29:25.444814Z,,,,,,,2025-01-25T04:28:46.837270Z,,2025-01-25T04:29:17.917540Z,
FN.RNF.00.BHZ | 2025-01-25T04:28:25.088920Z - 2025-01-25T04:29:25.088920Z,,,,,,,2025-01-25T04:28:48.007570Z,,2025-01-25T04:29:19.978920Z,
FN.SGF.00.BHZ | 2025-01-25T04:28:40.181807Z - 2025-01-25T04:29:40.181807Z,,,,,,,2025-01-25T04:28:46.370570Z,,2025-01-25T04:29:19.947210Z,
HE.JOF.00.BHZ | 2025-01-25T04:29:07.807755Z - 2025-01-25T04:30:07.807755Z,,,,,,,,,2025-01-25T04:29:45.608230Z,
HE.KU1.00.SHZ | 2025-01-25T04:28:13.708118Z - 2025-01-25T04:29:13.708118Z,,,,,,,2025-01-25T04:28:34.792550Z,,2025-01-25T04:28:56.104480Z,
HE.KU2.00.SHZ | 2025-01-25T04:28:24.436445Z - 2025-01-25T04:29:24.436445Z,,,,,,,2025-01-25T04:28:40.962590Z,,2025-01-25T04:29:06.244550Z,
HE.KU6.00.BHZ | 2025-01-25T04:28:06.186938Z - 2025-01-25T04:29:06.186938Z,,,,,,,2025-01-25T04:28:28.304280Z,,2025-01-25T04:28:44.600980Z,
HE.RMF.00.BHZ | 2025-01-25T04:28:29.903503Z - 2025-01-25T04:29:29.903503Z,,,,,,,2025-01-25T04:28:48.033690Z,,2025-01-25T04:29:19.501770Z,
HE.VRF.00.BHZ | 2025-01-25T04:28:13.693113Z - 2025-01-25T04:29:13.693113Z,,,,,,,2025-01-25T04:28:33.815030Z,,2025-01-25T04:28:53.884520Z,
HE.FIA0.00.?HZ | 2025-01-27T01:29:46.870148Z - 2025-01-27T01:30:46.870148Z,,,,,,,2025-01-27T01:30:00.986520Z,,2025-01-27T01:30:10.806940Z,
HE.FIA1.00.?HZ | 2025-01-27T01:29:53.644490Z - 2025-01-27T01:30:53.644490Z,,,,,,,2025-01-27T01:30:01.110150Z,,2025-01-27T01:30:10.969440Z,
HE.KAF.00.?HZ | 2025-01-27T01:30:04.134996Z - 2025-01-27T01:31:04.134996Z,,,,,,,2025-01-27T01:30:11.598470Z,,2025-01-27T01:30:29.416480Z,
HE.KEF.00.?HZ | 2025-01-27T01:30:02.096564Z - 2025-01-27T01:31:02.096564Z,,,,,,,2025-01-27T01:30:17.083870Z,,2025-01-27T01:30:38.484130Z,
HE.KUNI.00.BHZ | 2025-01-27T01:29:40.214465Z - 2025-01-27T01:30:40.214465Z,,,,,,,,,2025-01-27T01:30:19.493200Z,
HE.KY02.00.CZ | 2025-01-27T01:29:22.833119Z - 2025-01-27T01:30:22.833119Z,,,,,,,2025-01-27T01:29:50.556080Z,,2025-01-27T01:29:53.143100Z,
HE.KY17.00.CZ | 2025-01-27T01:29:42.914166Z - 2025-01-27T01:30:42.914166Z,,,,,,,2025-01-27T01:29:50.765950Z,,2025-01-27T01:29:53.545810Z,
HE.LAUT.00.BHZ | 2025-01-27T01:29:47.016801Z - 2025-01-27T01:30:47.016801Z,,,,,,,2025-01-27T01:30:07.264460Z,,2025-01-27T01:30:21.947940Z,
HE.LOVF.00.CZ | 2025-01-27T01:29:35.491069Z - 2025-01-27T01:30:35.491069Z,,,,,,,2025-01-27T01:29:54.371310Z,,2025-01-27T01:29:59.708270Z,
HE.MEF.00.BHZ | 2025-01-27T01:29:55.752213Z - 2025-01-27T01:30:55.752213Z,,,,,,,2025-01-27T01:30:10.542410Z,,2025-01-27T01:30:27.301650Z,
HE.PVF.00.CZ | 2025-01-27T01:29:16.349563Z - 2025-01-27T01:30:16.349563Z,,,,,,,2025-01-27T01:29:56.221290Z,,2025-01-27T01:30:02.858480Z,
HE.RSUO.00.BHZ | 2025-01-27T01:29:54.744852Z - 2025-01-27T01:30:54.744852Z,,,,,,,,,2025-01-27T01:30:20.616180Z,
HE.SUF.00.BHZ | 2025-01-27T01:29:55.837120Z - 2025-01-27T01:30:55.837120Z,,,,,,,2025-01-27T01:30:21.747870Z,,2025-01-27T01:30:47.092330Z,
HE.TRE03.00.CZ | 2025-01-27T01:30:01.804196Z - 2025-01-27T01:31:01.804196Z,,,,,,,2025-01-27T01:30:14.295070Z,,2025-01-27T01:30:33.762740Z,
HE.TVF.00.BHZ | 2025-01-27T01:30:40.418704Z - 2025-01-27T01:31:40.418704Z,,,,,,,,,2025-01-27T01:30:47.255170Z,
HE.VJF.00.?HZ | 2025-01-27T01:29:45.449988Z - 2025-01-27T01:30:45.449988Z,,,,,,,2025-01-27T01:29:54.643270Z,,2025-01-27T01:29:59.991600Z,
HE.VUOS.00.BHZ | 2025-01-27T01:29:36.044373Z - 2025-01-27T01:30:36.044373Z,,,,,,,2025-01-27T01:30:04.890490Z,,2025-01-27T01:30:17.629770Z,
FN.KLF.00.BHZ | 2025-01-27T19:17:53.852704Z - 2025-01-27T19:18:53.852704Z,,,,,,,2025-01-27T19:18:05.223310Z,,2025-01-27T19:18:16.337030Z,
FN.OUL.00.BHZ | 2025-01-27T19:18:24.575882Z - 2025-01-27T19:19:24.575882Z,,,,,,,,,2025-01-27T19:18:54.531690Z,
FN.RANF.00.?HZ | 2025-01-27T19:18:06.332732Z - 2025-01-27T19:19:06.332732Z,,,,,,,2025-01-27T19:18:23.282030Z,,2025-01-27T19:18:48.092260Z,
FN.RNF.00.BHZ | 2025-01-27T19:17:58.111110Z - 2025-01-27T19:18:58.111110Z,,,,,,,2025-01-27T19:18:16.321670Z,,2025-01-27T19:18:35.226600Z,
FN.SGF.00.BHZ | 2025-01-27T19:18:04.473977Z - 2025-01-27T19:19:04.473977Z,,,,,,,2025-01-27T19:18:21.940640Z,,2025-01-27T19:18:45.207350Z,
HE.HEF.00.BHZ | 2025-01-27T19:18:05.769044Z - 2025-01-27T19:19:05.769044Z,,,,,,,,,2025-01-27T19:18:44.233450Z,
HE.OBF3.00.BHZ | 2025-01-27T19:18:37.652319Z - 2025-01-27T19:19:37.652319Z,,,,,,,,,2025-01-27T19:18:53.098110Z,
HE.TOF.00.BHZ | 2025-01-27T19:17:58.642155Z - 2025-01-27T19:18:58.642155Z,,,,,,,2025-01-27T19:18:09.145970Z,,2025-01-27T19:18:22.256830Z,
FN.KLF.00.BHZ | 2025-01-27T22:18:48.587938Z - 2025-01-27T22:19:48.587938Z,,,,,,,2025-01-27T22:19:16.909810Z,,2025-01-27T22:19:38.846600Z,
FN.KMNF.00.?HZ | 2025-01-27T22:18:48.274468Z - 2025-01-27T22:19:48.274468Z,,,,,,,2025-01-27T22:19:09.075860Z,,2025-01-27T22:19:25.271080Z,
FN.RAJF.00.?HZ | 2025-01-27T22:19:00.795385Z - 2025-01-27T22:20:00.795385Z,,,,,,,2025-01-27T22:19:17.666260Z,,2025-01-27T22:19:40.948090Z,
FN.SGF.00.BHZ | 2025-01-27T22:19:12.174974Z - 2025-01-27T22:20:12.174974Z,,,,,,,,,2025-01-27T22:19:43.505950Z,
HE.HEF.00.BHZ | 2025-01-27T22:18:50.211637Z - 2025-01-27T22:19:50.211637Z,,,,,,,2025-01-27T22:18:56.629650Z,,2025-01-27T22:19:03.665880Z,
HE.KEV.00.?HZ | 2025-01-27T22:18:50.279673Z - 2025-01-27T22:19:50.279673Z,,,,,,,2025-01-27T22:19:12.179710Z,,2025-01-27T22:19:30.781970Z,
HE.KIF.00.BHZ | 2025-01-27T22:18:22.348796Z - 2025-01-27T22:19:22.348796Z,,,,,,,2025-01-27T22:19:03.185430Z,,2025-01-27T22:19:15.149880Z,
FN.KLF.00.BHZ | 2025-01-31T02:32:00.538201Z - 2025-01-31T02:33:00.538201Z,,,,,,,2025-01-31T02:32:11.778150Z,,2025-01-31T02:32:31.697020Z,
FN.KMNF.00.?HZ | 2025-01-31T02:32:05.685630Z - 2025-01-31T02:33:05.685630Z,,,,,,,2025-01-31T02:32:12.829680Z,,2025-01-31T02:32:33.691820Z,
FN.MSF.00.BHZ | 2025-01-31T02:32:01.848515Z - 2025-01-31T02:33:01.848515Z,,,,,,,2025-01-31T02:32:13.944610Z,,2025-01-31T02:32:34.751500Z,
FN.OLKF.00.BHZ | 2025-01-31T02:31:34.797475Z - 2025-01-31T02:32:34.797475Z,,,,,,,2025-01-31T02:32:07.972330Z,,2025-01-31T02:32:24.743570Z,
FN.RAJF.00.?HZ | 2025-01-31T02:31:52.013349Z - 2025-01-31T02:32:52.013349Z,,,,,,,2025-01-31T02:32:00.291960Z,,2025-01-31T02:32:11.832770Z,
FN.RANF.00.?HZ | 2025-01-31T02:31:55.144890Z - 2025-01-31T02:32:55.144890Z,,,,,,,2025-01-31T02:32:12.443360Z,,2025-01-31T02:32:32.489190Z,
FN.RNF.00.BHZ | 2025-01-31T02:31:26.458579Z - 2025-01-31T02:32:26.458579Z,,,,,,,2025-01-31T02:32:05.422590Z,,2025-01-31T02:32:20.391340Z,
FN.SGF.00.BHZ | 2025-01-31T02:31:22.425912Z - 2025-01-31T02:32:22.425912Z,,,,,,,2025-01-31T02:31:53.908050Z,,2025-01-31T02:32:01.074120Z,
HE.HEF.00.BHZ | 2025-01-31T02:31:56.147198Z - 2025-01-31T02:32:56.147198Z,,,,,,,2025-01-31T02:32:16.130280Z,,2025-01-31T02:32:39.618680Z,
HE.KEV.00.?HZ | 2025-01-31T02:32:16.512194Z - 2025-01-31T02:33:16.512194Z,,,,,,,2025-01-31T02:32:21.572930Z,,2025-01-31T02:32:49.723070Z,
